video_id;comment
7sExF5B4G-U;I have a redmi note 8 pro
7sExF5B4G-U;5G is kind of bad at the moment with the lack of towers .
7sExF5B4G-U;I LOVE THIS TECH CHANNEL 💙LOVE U AARON 💙CAME TO EARLY SO EXCITED
7sExF5B4G-U;I normally like all of your videos, but the fact that you had to nitpick about a mobile processor making a phone a runner up just made me laugh. You make the Snapdragon 845 sound like a bad mobile chip when it isn't bad at all and those chips that have come after it aren't so much better that the 845 deserves to be nitpicked about.
7sExF5B4G-U;Fblus
7sExF5B4G-U;Stop wasting ur time with the comment section...all talking abt the glitch in mid video
7sExF5B4G-U;Very good presentation, straight to the point, no waste of time, calm and relaxed voice, simple and clean set-up to make you focus on the video and over all great experience with good advices.
7sExF5B4G-U;This man needs more subs i subbed, liked and gonna share.
7sExF5B4G-U;Right now i still use my S8 but the battery is my biggest issue. After watch the video i still don'T know what to do^^ The plan was to switch to apple but the price is just to high for the pro in my opinion
7sExF5B4G-U;I feel bad for coolpad
7sExF5B4G-U;good.........
7sExF5B4G-U;So can we get Huawei  with google any update
7sExF5B4G-U;
7sExF5B4G-U;No huawei phone make the list?
7sExF5B4G-U;o
7sExF5B4G-U;Huawei P30 Pro Or Not 10 Plus Or S10 Plus?
7sExF5B4G-U;S10e
7sExF5B4G-U;Good point
7sExF5B4G-U;nice phone huawei mate30 pro.
7sExF5B4G-U;once i see 3 or more camera holes in device my tyro phobia is actin like shit
7sExF5B4G-U;I have the Huawei Mate 20 Pro, with 3 top end cameras, 128GB of storage, 6GB of RAM, in screen fingerprint sensor, face unlock... I think I'll be waiting awhile until I get another phone lol
7sExF5B4G-U;Dude your voice is like google
7sExF5B4G-U;wow you have so many phones..hope to have one flagship phone..my wish for Christmas is to get or to have  redmi k20 pro/huawei mate 20or30/vivo nex3
7sExF5B4G-U;Bro your voice is fab
7sExF5B4G-U;As clear as mud...
7sExF5B4G-U;OnePlus 7 Pro doesn't get a mention?  Did the 7T Pro kill it or something?  At it's $550 price drop just over a month ago I thought it was a steal
7sExF5B4G-U;Why don't you give me a phone  it would help to play pubg properly😂😂
7sExF5B4G-U;Huawei mate 20 pro, Huawei p30, Huawei p30 pro is the best phones in 2019.
7sExF5B4G-U;Watching this on my P30 Pro :D
7sExF5B4G-U;1:51 theres my boy
7sExF5B4G-U;06:13 best video program produced by xxx :D
7sExF5B4G-U;Watching this on my Mate 20 Pro <3
7sExF5B4G-U;So what do u do with all those phones after...
7sExF5B4G-U;Typing from an infinix s4😅
7sExF5B4G-U;OnePlus Gang where u at?❤️❤️❤️
7sExF5B4G-U;Thanks for the recommendation.  I am seriously considering the Nex 3, however for the price I feel it is extremely lacking. I mean look at the Realme X2pro that can give you a 12gb ram.  Although I really like the size of the Nex 3, I'm looking for a phone that will last me 3 yrs.
7sExF5B4G-U;I still love my S9+.
7sExF5B4G-U;Hey there. I watch your smartphone reviews alot and I would really appreciate it if you would do an honest review on my daily driver that I love and really think needs a mention. Umidigi Power.
7sExF5B4G-U;Galaxy Fold the best one ever 👍🔥
7sExF5B4G-U;I love my huawei p30 pro 🔥
7sExF5B4G-U;Started watching the video on 49k likes and turned 50k just when I hit the like. Anyways you're the best mobile phone reviewer in YouTube
7sExF5B4G-U;"Your voice tho ;)"
7sExF5B4G-U;Love my P30 Pro:)
7sExF5B4G-U;Now I'm more confused🤷🏾‍♂️, great presentation though.
7sExF5B4G-U;Hello, can i have one smart phone please 😊
7sExF5B4G-U;damn that sexy voice tho
7sExF5B4G-U;Wow y I have alot of phones, you should do a giveaway
7sExF5B4G-U;The video gitch scared the hell out of me.Pls reupload!
7sExF5B4G-U;Does red magic 3 run on android?
7sExF5B4G-U;50X zoom.. hahha so appropriate and best use of this feature.. you are way too good still being so fast.
7sExF5B4G-U;"""Realme x2 Pro is one of the fastest charging Smartphones out there"""
7sExF5B4G-U;Isn't it the only one with 50W Charging ??? 🙃
7sExF5B4G-U;6:11?
7sExF5B4G-U;I LOVE OPPO RENO 2 🌹
7sExF5B4G-U;Give me phone hahahah
7sExF5B4G-U;Have you forgot redmi k20 pro?
7sExF5B4G-U;Was nice to see my phone on your list the Xiaomi Mi 9T pro great phone
7sExF5B4G-U;Thanks bro
7sExF5B4G-U;Sexyyy ❤❤❤😍😍😍😍
7sExF5B4G-U;Top 20....! can you please make top 💯 phones of 2019 video...
7sExF5B4G-U;interesting combination. Best regards from my channel
7sExF5B4G-U;06:13:00 AM
7sExF5B4G-U;06:13:00 AM
7sExF5B4G-U;Nubia red magic 3 and 3s are not water proff and some times like when i get my hands wet i dont want to touch the phone so rog fone 2 ? Or nubia red magic 3s ?
7sExF5B4G-U;Unfortunately I don’t have any of your phone that you just showed
7sExF5B4G-U;Hey can I get any one of the list???
7sExF5B4G-U;would you recomend the one plus 7t pro or the samsung s10 plus ?
7sExF5B4G-U;the beast camera of 2019 is goes to.......
7sExF5B4G-U;samsung mate11 max pro with leica lens
7sExF5B4G-U;lols actually you named all phones.. haha
7sExF5B4G-U;its not top 20
7sExF5B4G-U;Where are Samsung A50,A70?
7sExF5B4G-U;OnePlus 7 Pro deserves to be here. I know there's the OnePlus 7T Pro, but still the original OnePlus 7 Pro should have been in here.
7sExF5B4G-U;I'm glade you included the LG g8x
7sExF5B4G-U;Well i only have iPhone 4 its been 9 years and it cant even load a Microsoft Word😭😭😭
7sExF5B4G-U;Voice is off, ALOT
7sExF5B4G-U;I love the colours and quality of your video
7sExF5B4G-U;GIVE A CELLPHONE PLZZZ..I DONT HAVE CELLPHONE
7sExF5B4G-U;Nice voice
7sExF5B4G-U;Oneplus 7 Pro and 7T Pro are the bests
7sExF5B4G-U;Haha nice
7sExF5B4G-U;I am satisfied....
7sExF5B4G-U;"S10e or p30;"
7sExF5B4G-U;I would include Samsung Galaxy A70 in the value phone list
7sExF5B4G-U;What happened  to Samsung Galaxy A 70  best budget phone I ever seen.... please take a look at the A70  by Samsung
7sExF5B4G-U;When you see a Z, why do you say Zed?
7sExF5B4G-U;Can i get one of those phones for free
7sExF5B4G-U;Your voice is pure satisfaction
7sExF5B4G-U;I like huawei
7sExF5B4G-U;https://www.youtube.com/channel/UCPc4U9vJdyZiCbsMRM83D9g
7sExF5B4G-U;I can't afford any of them. Still using Asus ZenFone 4 Max, not even the Pro version. Lol
7sExF5B4G-U;Kash koyi mujhe ek phone gift karti 😢😢😢
7sExF5B4G-U;"Pretty good ranking, except the ""bang for your buck"" phones are honestly a little expensive here, considering we had phones like the Redmi Note 7 and the Realme 5 this year"
7sExF5B4G-U;But the Note 10+ and the top of the line One Plus phones are the overall kings for me.
7sExF5B4G-U;Cool
7sExF5B4G-U;Love to see a review of best entry phones for 2019 as not everyone can afford or need the top of range phones.
7sExF5B4G-U;Nothing this year has piqued my interest as much as the ASUS ROG Phone II. What a ridiculously stacked phone, and priced so aggressively too. Easy buy.
7sExF5B4G-U;K20 Pro Is Very Good Mobile Like 🔥👍
7sExF5B4G-U;Good morning all my friends
7sExF5B4G-U;I Love you Dear friends 🔥
7sExF5B4G-U; 🔥Like to coment 🔥
7sExF5B4G-U;Always Nokia 3310
7sExF5B4G-U;The expression at 8:04 is awesome though😂
7sExF5B4G-U;S10 PLUS is the phone for me in 2019
7sExF5B4G-U;I can't go back to 60hz after using 90hz.
7sExF5B4G-U;who else thinks the S10e is one of the best for the price
7sExF5B4G-U;Says lack of storage and poor battery life for the Pixel. Here I am sitting with the 128gb version and my phone battery lasting all day.
7sExF5B4G-U;"FACT"""
7sExF5B4G-U;"""Best smartphone of 2019 are S10 Plus & NOTE 10 Plus"""
7sExF5B4G-U;You never said which is the number 1 sametphone of 2019
7sExF5B4G-U;My phone is 50$
7sExF5B4G-U;Wasted 12 mins time ..
7sExF5B4G-U;"better to name the video ""smartphones released in 2019  in all brand""🤪🤪"
7sExF5B4G-U;Where is s10e?
7sExF5B4G-U;Ummm so what phone is the best of 2019? All of them?
7sExF5B4G-U;6:11 , thought my one plus 7t pro was broken 😂
7sExF5B4G-U;Best phones 2019 are those who still have a 16:9 screen and not one of those stupid tall screens.
7sExF5B4G-U;I like galaxy note 10+ 🤯🤯
7sExF5B4G-U;can some1 write down all the phone list? im to lazy to watch the movie hahah
7sExF5B4G-U;which one is better? iphone 11 or huawei mate 30 pro?
7sExF5B4G-U;So u not gonna mention the Samsung A Series
7sExF5B4G-U;Could anyone recommed me a fastes phone? I need a phone for ticketing of popular singers. In order to get the best seat of boys singers'concert , I should get into website server as soon as possible.
7sExF5B4G-U;I'm not a gamer and don't care about the spec of camera and storage. Please
7sExF5B4G-U;Huawei mate 30 pro
7sExF5B4G-U;Didn't see any of the a series from samsung that deserved to be in this video that is definitely better than the s10 or s10 plus
7sExF5B4G-U;I prefer the Huawei p smart z
7sExF5B4G-U;Cheaper and better than some phones
7sExF5B4G-U;Finally, The Best Smartphone in 2019 is Huawei Mate 30 Pro.
7sExF5B4G-U;Typing this from my Honor Pad 5.
7sExF5B4G-U;Realme x2 pro robbed . Price and everything else checks out flagship killer , no its phone hitler killing all these fkagships
7sExF5B4G-U;can't choose between k20 pro and s10.Help needed.
7sExF5B4G-U;tcl plex is best for this money (320$)
7sExF5B4G-U;U must spend slot of money
7sExF5B4G-U;nice
7sExF5B4G-U;I am serious, folks. I routinely search for my next phone, but there really isn't anything out there with the following specs :
7sExF5B4G-U;Big screen phablet
7sExF5B4G-U;OLED
7sExF5B4G-U;I choose the iPhone 11 pro max last year, I don’t think I made the right choice  what do you guys think ?
7sExF5B4G-U;Hi, which is the best flat screen phone? Beside the iphone.
7sExF5B4G-U;Best phones for 2019 :
7sExF5B4G-U;1- Galaxy note 10+
7sExF5B4G-U;2- Huawei mate 30 pro
7sExF5B4G-U;3- Galaxy S10+
7sExF5B4G-U;Am team Nokia 7 .2
7sExF5B4G-U;hello, is it true that the samsung S line has bad batteries? my friend said the note battery is better in the long run but any S line battery will deteriorate faster over time. is this true?
7sExF5B4G-U;Nice
7sExF5B4G-U;I just came here to see if my p30 pro still hold it place and damn it still with it's greater Mate 30 pro.
7sExF5B4G-U;I was really hoping you would include the Huawei nova 5t it is an amazing flagship quality phone with a really reasonable price
7sExF5B4G-U;6:12 I totally agree
7sExF5B4G-U;6:13 ugmmm pls fix it :D
7sExF5B4G-U;Been using the K20 pro since June. I love this piece of junk 😝
7sExF5B4G-U;Dude Ur voice is asmr. Love it
7sExF5B4G-U;Are all those phones for you?! 😫😂
7sExF5B4G-U;I can listen to you all day 😍
7sExF5B4G-U;Man, can you do the voice of all smartphone Assistants?!
7sExF5B4G-U;I love Huawei phone ❤mate 30 Pro
7sExF5B4G-U;I think I'll stick with the s9 😂😂
7sExF5B4G-U;I love huawei ❤️❤️❤️
7sExF5B4G-U;06:11 Editor 😋
7sExF5B4G-U;watching this on iph5 😁
7sExF5B4G-U;06:12:00 AM
7sExF5B4G-U;Lol you are missing the Samsung A70 ?? I mean its an awesome affordable phone with really great specs and great battery of 4500 !!
7sExF5B4G-U;Well, this video was pleasant to watch
7sExF5B4G-U;This video is so fast..
7sExF5B4G-U;6:13 WTF just happened?
7sExF5B4G-U;6:55 Tod ?
7sExF5B4G-U;your vdio is so amazing  but in 6:12  have 2 voice
7sExF5B4G-U;Can anyone help me out I'm looking for a phone with a good camera, battery and storage anyone got any suggestions
7sExF5B4G-U;Best way to describe phones Totally appreciate your work
7sExF5B4G-U;6:12 What the ..?!?
7sExF5B4G-U;I'm the 1million viewer 😎
7sExF5B4G-U;What happened at 6:12?🤔😂
7sExF5B4G-U;Awsome review...
7sExF5B4G-U;Which one you can give me in whole
7sExF5B4G-U;Who's here that have a oppo reno 2 series ads?? 😂
7sExF5B4G-U;I have a pixel 3a :)
7sExF5B4G-U;What a great salesman.. power!
7sExF5B4G-U;Bro I like Asus ROG phone 1 and 2.
7sExF5B4G-U;what happened at 6:12 lmao
7sExF5B4G-U;Where is Honor 20 (Pro)?
7sExF5B4G-U;Snapdragon 845 bit outdated? I have oneplus 6t and doesn't feel outdated at all..
7sExF5B4G-U;Mate 30 pro💪
7sExF5B4G-U;I like his accent
7sExF5B4G-U;Com on men sande mi one!!?
7sExF5B4G-U;Please do huawei nova 5t review
7sExF5B4G-U;Papu😍
7sExF5B4G-U;Bro without saying so much plz give me a phone
7sExF5B4G-U;My s10+ is definitely my favorite, it's the do it all phone. What doesn't it have. You want features, you found it! One of the first with the 855processer!
7sExF5B4G-U;Huawei ♥️♥️♥️
7sExF5B4G-U;it worked tnx
7sExF5B4G-U;Can you give me 1 of your phones so that I can pursue my mobile gaming career? thank you
7sExF5B4G-U;6:13🤔
7sExF5B4G-U;Pixel 4 xl no top 20 for you😤😁😆🤣😂😭
7sExF5B4G-U;You don't have Xiaomi Mi Mix Alpha.
7sExF5B4G-U;6:11 😕
7sExF5B4G-U;But what's the BEST SMARTPHONE yet?
7sExF5B4G-U;Samsung Galaxy A30 bruh.
7sExF5B4G-U;zte axon pro wallpaper?
7sExF5B4G-U;iPhone 11pro max😍😍😍😍😍❤️❤️❤️ Note☺️10 plus❤️❤️❤️❤️
7sExF5B4G-U;iPhone 11pro Max is amazing
7sExF5B4G-U;Still confused Bro which one to take.
7sExF5B4G-U;Loves Huawei mate 30 Pro
7sExF5B4G-U;Dude, this list is wack
7sExF5B4G-U;How did he even have the money for all of this???🤨🤨🤨
7sExF5B4G-U;anyone think this dudes voice is relaxing?
7sExF5B4G-U;Maybe pick 10 next time, instead of 20 + 10 runner-ups
7sExF5B4G-U;A serious question:
7sExF5B4G-U;What is the phone to choose today if you want 3.5m port and SD card slot?
7sExF5B4G-U;Ofc good camera and big battery is welcome.
7sExF5B4G-U;Huawei mate 30 Pro 👌👍
7sExF5B4G-U;Can i have any of those?? Huhu pls
7sExF5B4G-U;Note 10+ 5g...??
7sExF5B4G-U;you didnt do any apple phones
7sExF5B4G-U;Did anyone see the editing flaw???
7sExF5B4G-U;I wish the blackshark worked here 😭
7sExF5B4G-U;Vivo Nex 3 can be in gaming list too. A perfectly designed phone with no accidental touches on the curved edges like on Samsung and OnePlus 7 pro.
7sExF5B4G-U;How can you remember all the phones????? 😨😨😨😨😨😨😨😨😨😨
7sExF5B4G-U;I need a iPhone.
7sExF5B4G-U;“iPhone 11 pro max is very gimick free”
7sExF5B4G-U;Wtf is the purpose of slofies then?
7sExF5B4G-U;Note 10 plus phone of 2019
7sExF5B4G-U;can you give me a sony phone pleas
7sExF5B4G-U;isn't Samsung galaxy s10e in top value list ??
7sExF5B4G-U;That's a lot of money on one table
7sExF5B4G-U;Emm my uses the Qualcomm snapdragon 212 so compared to the Nokia it's not that bad
7sExF5B4G-U;Hey where is Poco F1 ?????
7sExF5B4G-U;Huawei nova 5t is also good at least better then oppo reno 2
7sExF5B4G-U;Huawei mate 30 pro & Galaxy note 10 +& S10+
7sExF5B4G-U;I kinda want to get a mate 30 pro and put the pixel os on it lol
7sExF5B4G-U;2019 has been OnePlus's YEAR. They take the cake for me
7sExF5B4G-U;Caveat please stop saying it. Hit the thesaurus and pick a new word for set back or Sacrifice or compromise !
7sExF5B4G-U;"""They built a phone that just works"""
7sExF5B4G-U;My phone also just works so I don't get it.
7sExF5B4G-U;Hi
7sExF5B4G-U;"Am I the only one who would like to have a ""best selfie phone"" category?"
7sExF5B4G-U;This boy look smart
7sExF5B4G-U;He should make a YouTube channel .
7sExF5B4G-U;So are we agreeing that Mate 30 Pro is the best by far a 2019 winner?
7sExF5B4G-U;The winners :
7sExF5B4G-U;Redmi Note 8 Pro
7sExF5B4G-U;Asus Zenfone 6
7sExF5B4G-U;I like really the huawei smartphones...I have now p30 pro and I will not buy a new smartphone until Huawei new flagship in Europe comes...
7sExF5B4G-U;Watches this video on a 3rd hand nokia 3310
7sExF5B4G-U;imagine having 16 gb of storage laughs in cheap iphone 6s
7sExF5B4G-U;Who is looking for your phone in the video 😂
7sExF5B4G-U;The best phone of 2019 is the galaxy note 10 plus
7sExF5B4G-U;fr first
7sExF5B4G-U;Your voice is sooo nice
7sExF5B4G-U;Creepy notch on Huawei
7sExF5B4G-U;I find it funny to see USD pricing for phones I’ve never even heard of/seen in the US. What in the world is a Realme?
7sExF5B4G-U;Heh, too bad i can't afford any of these...
7sExF5B4G-U;Who else thinks the Oneplus 7 Pro is the 2019 king?
7sExF5B4G-U;The best phone in 2019 is still the XR. 🤣✌️
7sExF5B4G-U;I wish i could have one of any flagship phone❤❤
7sExF5B4G-U;Samsung is amazing for trying new things but theres a lot of work to do with this folds
7sExF5B4G-U;Love your videos but man, it's so funny how I KNEW before I watched the video that a Huawei phone would top the list. You LOVE Huawei phones do damn much lol
7sExF5B4G-U;6:12 what the hell happens there?
7sExF5B4G-U;The fact that you could talk about all so many phones in about 12 minutes tells us the amount of knowledge you have on the modern mobile phones. Bravo !!
7sExF5B4G-U;I'm waiting for the mi mix alpha
7sExF5B4G-U;🤞
7sExF5B4G-U;reupload this bro and get a new editor
7sExF5B4G-U;I've been watching for 6 months, but forgot to subscribe
7sExF5B4G-U;When oneplus budget smartphone is coming 😏😏😏😏😏😏
7sExF5B4G-U;6:12 is my iPad glitching?
7sExF5B4G-U;ONE PLUS 4 EVER❤
7sExF5B4G-U;I am a HUGE smartphone fan
7sExF5B4G-U;Best technology ever
7sExF5B4G-U;06:12:00 AM
7sExF5B4G-U;Uh oh... Editing mistake at 6:05
7sExF5B4G-U;6:13 is glitch bro
7sExF5B4G-U;typing with my mate 30 5g, absolutely fantastic phone.
7sExF5B4G-U;I'm using Samsung grand prime :)
7sExF5B4G-U;06:11:00 AM
7sExF5B4G-U;"SD 845 ""outdated"" 🤦‍♂️"
7sExF5B4G-U;Nice video mate. Mate 30 Pro
7sExF5B4G-U;is my ideal phone of the year too
7sExF5B4G-U;Can I know the name of  livewallpaper in ZTE phone
7sExF5B4G-U;Giveaway please 😂
7sExF5B4G-U;Can i have one?please...😊Subscriber here from Philippines 😁😘
7sExF5B4G-U;Wth, why  add redmi note 7? It’s amazing for it’s price. Like for redmi.
7sExF5B4G-U;Did the video glitch 😂
7sExF5B4G-U;Cool ..... Thank you
7sExF5B4G-U;06:15:00 AM
7sExF5B4G-U;28 phones. How about a top 10 my guy
7sExF5B4G-U;The M30 Pro 5g is even more powerful.
7sExF5B4G-U;compares mid range xiaomi to rog phone 2
7sExF5B4G-U;This guy knows ALL the phones, I didnt know 80% of them
7sExF5B4G-U;have you heard of Smartisan Nut Pro 3?
7sExF5B4G-U;TO BE ABLE TO HAVE THIS MANY PHONES AT YOUR DISPOSAL GEEZZZZZ 😩😩🙌🏾🙌🏾🙌🏾🙌🏾
7sExF5B4G-U;Its confusing. Its because you review one feature then miss out in another phone. Like in Camera specs and battery life.
7sExF5B4G-U;So what happened to all those phones now? 🤯😆
7sExF5B4G-U;Where's the xiaomi note 10
7sExF5B4G-U;For the first time I wouldn't pick the oneplus. Realme x2 pro is the winner.
7sExF5B4G-U;Can i have the Vivo Nex 3?
7sExF5B4G-U;OMG... Mate30 pro... What a phone! 😯But expensive
7sExF5B4G-U;ok what happened at 6:11
7sExF5B4G-U;I find it a bit unsettling how he pronounces the ROG Phone 2 as 'rog'
7sExF5B4G-U;I still use a snapdragon 435... Yet he said that a snapdragon 845 is outdated ...
7sExF5B4G-U;Where is the Xperia 1 & Xperia 5? They both have the best display & true to life colors! +natural images
7sExF5B4G-U;Good job and good selection for top 1 and the rest...i think Pixel 4 should have been in top 20 atleast
7sExF5B4G-U;U missing the realme phone......
7sExF5B4G-U;You played it safe and you're catering to the manufacturers. Not what I subbed for.
7sExF5B4G-U;6:12 🤪
7sExF5B4G-U;Great Job making a Video's to help us choose Best Mobile before Buying.
7sExF5B4G-U;Best of 2019 Flagshig's speed Test OnePlus.
7sExF5B4G-U;Best Stock Android Pixel 4 Xl and Camera Also.
7sExF5B4G-U;Samsung is awesome
7sExF5B4G-U;bruh i cant afford any of these lol
7sExF5B4G-U;Nova 5t wasn't considered 😑
7sExF5B4G-U;It would really be nice if got that ROG phone II for Christmas
7sExF5B4G-U;7t pro
7sExF5B4G-U;Where is Samsung A50?
7sExF5B4G-U;Still rocking xzp
7sExF5B4G-U;I need an all rounder mobile can you say what is it
7sExF5B4G-U;In sweden pixel 4 has 128 gb
7sExF5B4G-U;I am quite happy with Samsung Galaxy s10
7sExF5B4G-U;11 pro max
7sExF5B4G-U;Great Video
7sExF5B4G-U;S10+ is the phone of the year period
7sExF5B4G-U;i have rog 2, the only issue is the red tint
7sExF5B4G-U;How do u not like the gold?! U have to give it credit and not judge it so hard. It's starting a new era and should think more reasonable
7sExF5B4G-U;very good u showed all phones of the year
7sExF5B4G-U;Samsung Galaxy A50 is really good
7sExF5B4G-U;hello Mrwhosetheboss
7sExF5B4G-U;, I need your help, I have an axon 10 pro Chinese version, without google play, without possibility of changing language in french.
7sExF5B4G-U;I would like to know if there is an possibility to update to a global version.
7sExF5B4G-U;many thank's
7sExF5B4G-U;OnePlus 7t. That's like you wanna buy either the Samsung earpods or the apple earpods but it's too expensive so you buy a jbl brand.
7sExF5B4G-U;Xperia gang
7sExF5B4G-U;No budget, huawei p30 pro or iPhone 11 pro max or Samsung galaxy note 10 plus or. Huawei mate 20 pro
7sExF5B4G-U;I dont mate30s UI it lookss cheaper
7sExF5B4G-U;Honestly, in the cheaper phones I expected the umidigi f1.
7sExF5B4G-U;Hey Mrwhosetheboss i kindly would like any smartphone that you would like to giveaway 😭 because right now I'm using my mom's smartphone and i am going to college next year  and i still don't have a smartphone. I'd appreciate it.  Even if it's a 3 or more years old smartphone.
7sExF5B4G-U;anyone that would like to giveaway  a smartphone or donate a bit of cash can email at hakkinen.mika1@
7sExF5B4G-U;For me
7sExF5B4G-U;1- Huawei Mate 30 Pro
7sExF5B4G-U;2- Huawei P30 Pro
7sExF5B4G-U;3- Samsung Galaxy Note 10
7sExF5B4G-U;k 20 pro?
7sExF5B4G-U;k 20 pro?
7sExF5B4G-U;still iphone 6 relevan on 2019??
7sExF5B4G-U;NOKIA 3310 STILL THE BEST
7sExF5B4G-U;Huawei Mate 30 Pro Best Smartphone In 2019
7sExF5B4G-U;Like (Yes)
7sExF5B4G-U;No (Comment)
7sExF5B4G-U;Could you do a giveaway for those of us that don't mind some of these phones you're not using?
7sExF5B4G-U;Am I the only one watching just for the love of smartphones who cant afford any of the phones listed?
7sExF5B4G-U;The A20 is pretty good for a midrange phone
7sExF5B4G-U;Best phone of 2019: iPhone 11 Pro Max.
7sExF5B4G-U;Best second phone: OnePlus 7 Pro.
7sExF5B4G-U;After jerryrigeverything bare handedly destroyed the pixel 4 I lost respect for google
7sExF5B4G-U;Oppo Reno Ace
7sExF5B4G-U;So basically all the good phones released in 2019..Sadly, this video does nothing in helping me choose a phone to buy..
7sExF5B4G-U;You basically just showed 28 phones...
7sExF5B4G-U;iPhone shouldn't be on the list ! 🙄🤮
7sExF5B4G-U;Plot Twist: I can't afford any of these
7sExF5B4G-U;Huawei Mate 30 pro 5G : the best phone of 2019....
7sExF5B4G-U;Asus rog 2 is missing
7sExF5B4G-U;Did anyone noticed this on 6:13
7sExF5B4G-U;Video is overlapped with other video at 6-14 ...video editing mistake...at time 6-14 ..... please checkout
7sExF5B4G-U;you didn't mention s10e ? seriously ? the value king for 2019 ? better than iphone 11
7sExF5B4G-U;Rog phone 2 is the best.
7sExF5B4G-U;Out of all these phones, how many of them have a removable battery? I won't buy a phone without one. Besides that, I'm incredibly unimpressed with everything I am seeing here.
7sExF5B4G-U;mate 30 pro is the best phone for 2019
7sExF5B4G-U;Nobody:
7sExF5B4G-U;Not even a single soul
7sExF5B4G-U;Does nobody care of a phone has removable storage (micro SD) anymore? With all this talk of high end photos and videos with all these fancy cameras doesnt anybody want to be able to swap out a full card?
7sExF5B4G-U;Can you give mobile phone free
7sExF5B4G-U;6:12 editing mistake lol
7sExF5B4G-U;6:13 Was that intentional or an editing mistake?
7sExF5B4G-U;I got myself Note10+ 5g aura glow today, and im happy :)
7sExF5B4G-U;No1:
7sExF5B4G-U;Mrwhosethboss: whilst
7sExF5B4G-U;I need 1 Mobile 😂
7sExF5B4G-U;Would love the mate 30 Pro but I'm really really happy with my mate 20 Pro the phone is a top machine and I work with phones everyday has I'm a phone seller
7sExF5B4G-U;My all time two favourite tech youtubers:
7sExF5B4G-U;MKHB
7sExF5B4G-U;MRWHOSETHEBOSS 👌❤🔥
7sExF5B4G-U;This was and amazing video and lots of good points
7sExF5B4G-U;Better wait and see for 2020, cuz many new innovation release and smartphone competition wil be more epic.
7sExF5B4G-U;Can you make a video comparing oppo reno 2 vs oneplus 7t
7sExF5B4G-U;Congratulations for 3 million subs
7sExF5B4G-U;450€ budget phone.. i have ONLY 200 THANK YOU
7sExF5B4G-U;6:12 what happen??? 🤔🤔
7sExF5B4G-U;Nice video as always. Congrats for the 3M subs. #Mryouaretheboss
7sExF5B4G-U;Your literally a tech genius fam
7sExF5B4G-U;Please make a budget mobiles video too..!!
7sExF5B4G-U;congratulations on your 3 million subscribers.
7sExF5B4G-U;Pixel 4 an #8 honorable mention?  Smh. 🤦‍♂️
7sExF5B4G-U;What kind of mic you use?
7sExF5B4G-U;the expression in 8:05 was really funny
7sExF5B4G-U;Biggest USP of your videos to watch till ejd is your voice, it is so pleasing to the ears arun, keep up making these high quality vids.
7sExF5B4G-U;Also, i saw some editing mishap during the mention of oneplus 7t with two three clips running at the same time.
7sExF5B4G-U;Huawei become too OP that we need to ban em
7sExF5B4G-U;Can I actually buy the real me x2 pro in the UK?
7sExF5B4G-U;Bro ur video has a mistake in middle
7sExF5B4G-U;Oppo Reno 5g?
7sExF5B4G-U;Lmao 8:05 free replays
7sExF5B4G-U;last two, is always the best two. Huawei Beast
7sExF5B4G-U;what happen 6:13
7sExF5B4G-U;Bagi handphone baaang😭😭🥰
7sExF5B4G-U;❤❤❤❤ S10 plus.
7sExF5B4G-U;To many sound effects for things that were flashing on the screen. WAY TOO MANY
7sExF5B4G-U;Why no one ever look at the Mate 20X I’ve been using it over a yr now. Still the biggest phone and work so well
7sExF5B4G-U;Mkbhd does the best smartphone award.  This time i guess 7t pro will be the winner.
7sExF5B4G-U;06:12:00 AM
7sExF5B4G-U;浪
7sExF5B4G-U;One UI...
7sExF5B4G-U;2
7sExF5B4G-U;wheres asus rog 2??
7sExF5B4G-U;Huawei all the way 😍😍😍👌👌👌
7sExF5B4G-U;u forget samsung a70 for best budget phone
7sExF5B4G-U;Galaxy S10+ is the champ! It's the best blend of topnotchness and value. Of course, if you want the best of the best, then the Note10+ is the king. And if you like iOS, then obviously it's the 11 Pro Max.
7sExF5B4G-U;3:10 - Gaming phones
7sExF5B4G-U;4:20 (lol) - Value phones
7sExF5B4G-U;7:24 - flagships
7sExF5B4G-U;I think the best phone is... Oppo Reno Ace
7sExF5B4G-U;65W, Hi-Fi audio, Snapdragon 855+, $500~$600 And long bettery... WOW
7sExF5B4G-U;i mean i got the 7t pro and its insane but the 7 pro definitely deserves a mention for the much lower price
7sExF5B4G-U;hey mahn do make a video on a7 2018
7sExF5B4G-U;What i do not like, is that ur mentioning the launch prices and not the curent ones.
7sExF5B4G-U;But good video 👍
7sExF5B4G-U;This vid has been banned by the US gov
7sExF5B4G-U;he is in the top 20 simon cowel impersonators! then slightly went towards paul mckenna. still not decided on a phone so might hang on till 2020 and save up for the next version of iphone 11pro max! avoiding galaxy notes all together!
7sExF5B4G-U;S10 plus all the way
7sExF5B4G-U;Mrwhosetheboss can you please do an realme XT unboxing AND reaview.TY.
7sExF5B4G-U;huawei is the best choice! Mate30pro is a MONSTER!
7sExF5B4G-U;iPhone affordable?
7sExF5B4G-U;With a budget of 400$, would you rather get an old flagship phone or a new midrange phone??
